FPS,BoundingBox_Area,Model_Confidence
26.982526020053808,240960,0.9883458614349365
28.306193310613153,240960,0.9883458614349365
29.190926875360297,240960,0.9874885678291321
28.781889475277385,240960,0.9872000217437744
21.087692699659915,240960,0.987153947353363
34.021701203307586,240960,0.9872688055038452
27.094427985531706,240960,0.9871615767478943
34.090278182001775,240960,0.9858821630477905
21.330382970586452,240960,0.9850534796714783
30.464990851930747,240960,0.9847134947776794
14.060964242989815,240960,0.9992769360542297
26.24307148985601,240960,0.9992769360542297
33.71323636481759,241920,0.9988710284233093
33.864305484029735,241920,0.9988669157028198
20.91534198709161,241920,0.9993793964385986
29.649436524009,241920,0.9972992539405823
39.8413323074782,241920,0.9984618425369263
33.639689963135964,241920,0.998724639415741
22.73259180171096,241920,0.9975076913833618
30.416166341669616,241920,0.9966950416564941
28.66975009298125,241920,0.9974441528320312
36.68427753617123,241920,0.9974441528320312
28.37973967266877,241920,0.9967247843742371
28.681316942965527,241920,0.9967247843742371
27.567953014489284,241920,0.9970677495002747
22.45150114328281,241920,0.9968926310539246
22.28248856695341,241920,0.9968926310539246
33.77866986123324,241920,0.9967966675758362
21.113806543618654,241920,0.9972856044769287
38.710984672685804,241920,0.9972856044769287
28.368990367077643,241920,0.9967712759971619
21.56363650903393,241920,0.9971627593040466
26.998852624153944,241920,0.9960504174232483
20.019378890729904,241920,0.995757520198822
30.511974563531503,241920,0.9971816539764404
32.332472924602854,241920,0.9971816539764404
30.764646072587446,241920,0.9967926144599915
34.688268190041995,241920,0.9968845248222351
35.57956556600154,241920,0.9968845248222351
25.137088139923563,241920,0.9971206784248352
29.179757410994963,241920,0.9971206784248352
24.00830748983882,241920,0.9968608617782593
26.010994945517474,241920,0.9971945285797119
33.128480755437494,241920,0.9971945285797119
34.37582323719638,241920,0.9971064925193787
29.047393302921094,241920,0.9971078038215637
22.755531567432694,241920,0.9968775510787964
30.37849535979979,241920,0.9968775510787964
36.492773387637875,241920,0.9970142841339111
23.6505083572225,241920,0.9968193769454956
29.087884018112984,241920,0.9972023963928223
17.687992354950442,241920,0.9970335960388184
37.289267021214975,241920,0.9970335960388184
36.47690492143728,241920,0.9967644214630127
36.17114078324432,241920,0.9968879818916321
24.059124349468558,241920,0.9968879818916321
35.93930865728607,241920,0.9968879818916321
19.157392139555206,241920,0.9968898892402649
15.189148355850039,241920,0.9968937635421753
33.396481522800634,241920,0.9968937635421753
24.129714200652455,241920,0.9968441724777222
31.470766567905493,241920,0.9968063831329346
31.938060965132586,242400,0.9967484474182129
25.48548420224381,242400,0.9968563318252563
39.32582962668417,242400,0.9971262812614441
22.354575892554795,242400,0.9976494908332825
20.171401752564307,242400,0.9967694282531738
30.422564255476797,242400,0.9967581629753113
28.43148848415543,242400,0.9967292547225952
28.4068409996354,242400,0.996853768825531
37.11668529224517,242400,0.996853768825531
28.27661450230023,242400,0.9969159364700317
28.824812035074718,242400,0.9968224763870239
23.04193025760062,242400,0.9957466721534729
21.635269034893973,242400,0.9968223571777344
28.243673652839213,242400,0.9968223571777344
29.07860752849586,242400,0.9969563484191895
32.119292101643126,242400,0.9969563484191895
31.343769876398472,242400,0.9969261288642883
23.96208470152991,242400,0.9967555403709412
37.10355166292028,242400,0.9967994689941406
28.954751057774565,242400,0.9958244562149048
28.68837926795225,242400,0.9966999888420105
35.36834890072718,242400,0.9967197775840759
21.749928822050332,242400,0.995713472366333
27.094427985531706,242400,0.9967198967933655
19.74076295502306,242400,0.9970846772193909
32.85084719212534,242400,0.9970846772193909
27.17817295317887,242400,0.9968739748001099
35.79332012198844,242400,0.9968739748001099
28.404724850322648,242400,0.9955757856369019
28.80422489062787,242400,0.9955757856369019
22.20063668150921,242400,0.9968275427818298
